,fecha,hora_declarada,ruta,operador,tipo_aeronave,total_abordo,pasajeros_abordo,tripulacion_abordo,total_fatalidades,pasajeros_fatalidades,tripulacion_fatalidades,tierra_fatalidades
1413,1953-10-27,11:18:00,"Near Magadan, Russia",Aeroflot,Ilyushin IL-12,32,27,5,22,17,5,
1414,1953-10-29,08:44:00,"Near Half Moon Bay, California",British Commonwealth Pacific Airlines,Douglas DC-6,19,11,8,19,11,8,0
1415,1953-10-31,00:30:00,"Kharkov. Ukraine, Russia",Aeroflot,Li-2,16,11,5,15,10,5,0
1416,1953-11-03,,"Tarabuco, Bolivia",Lloyd Aereo Boliviano,Douglas DC-3,28,25,3,28,25,3,0
1417,1953-11-11,17:30:00,"Off Argyll, Scotland",Military - Royal Air Force,Avro Shackleton MR-2,10,0,10,10,0,10,0
1418,1953-12-04,17:00:00,"Near Guaderrama, Spain",Aviaco,Bristol 170 Freighter 21,33,28,5,23,22,1,0
1419,1953-12-12,03:25:00,"Nagpur, India",Indian Airlines,Douglas DC-3,14,10,4,13,10,3,0
1420,1953-12-15,,"Tecpan Mt., Guatemala",Aviateca,Curtiss C-46D,2,0,2,2,0,2,0
1421,1953-12-15,,"Near Cairo, Egypt",Misair,VC-Viking,6,5,1,6,5,1,
1422,1953-12-17,06:50:00,"Guam, Mariana Islands",Military - U.S. Air Force,Boeing B-29,16,6,10,11,5,6,8
1423,1953-12-19,18:55:00,"Zurich, Switzerland",Sabena,Convair CV-240,44,41,3,1,1,0,0
1424,1953-12-21,,"Dah-el-Kadeeb, Syria",Syrian Airways,Douglas DC-3,15,,,9,,,0
1425,1954-01-02,,"Herat, Afghanistan",Ariana Afghan Airlines,Douglas DC-3,21,,,21,,,0
1426,1954-01-05,,"Lapseki, Turkey",Devlet Hava Yollari,Douglas DC-3,10,5,5,4,2,2,0
1427,1954-01-06,17:20:00,"Near Aldbury, England",Military -Royal Air Force,Vickers Valetta,17,13,4,16,12,4,0
1428,1954-01-10,11:05:00,"Off Elba, Italy",British Overseas Airways,de Havilland DH106 Comet 1,35,29,6,35,29,6,0
1429,1954-01-11,06:15:00,"Manizales, Colombia",AVIANCA,Douglas DC-3,21,18,3,21,18,3,0
1430,1954-01-12,13:55:00,"Prague, Czech Republic",Czech Airlines,Douglas C-47 Skytrain (DC-3),18,14,4,13,9,4,0
1431,1954-01-13,,"Signal Hill, California",Military - U.S. Air Force,F-88 Sabre Jet,1,0,1,1,0,1,6
1432,1954-01-14,11:50:00,"Rome, Italy",Philippine Air Lines,Douglas DC-6,16,9,7,16,9,7,0
1433,1954-01-20,07:08:00,"Kansas City, Missouri",Zantop Air Transport,Douglas DC-3A,3,0,3,3,0,3,0
1434,1954-02-01,13:50:00,"Off Hokkaido, Japan",Military - U.S. Air Force,Curtiss-Wright C46D-CU,35,30,5,35,30,5,0
1435,1954-02-05,,"Susitna Valley, Alaska",Military - U.S. Air Force,Douglas C-47,16,0,16,10,0,10,0
1436,1954-02-12,,"Off Gozo, Malta",Military - Royal Air Force,Avro Shackleton MR-2,10,0,10,10,0,10,0
1437,1954-02-25,11:00:00,"New Delhi, India",Indian Airlines,Douglas DC-3,3,0,3,3,0,3,0
1438,1954-02-26,10:32:00,"Wright, Wyoming",Western Airlines,Convair CV-240,9,6,3,9,6,3,0
1439,1954-03-04,14:30:00,"Near St. Etienne de Tinee, France",Military - U.S. Air Force,Douglas C-47A-DL,20,18,2,20,18,2,0
1440,1954-03-13,14:34:00,"Kallang Airport, Singapore",British Overseas Airways,Lockheed 749A-79-33 Constellation,40,31,9,33,31,2,0
1441,1954-03-14,04:20:00,"Off Mackay, Australia",Queensland Airlines,Douglas C-47A,2,0,2,2,0,2,0
1442,1954-03-19,22:30:00,"Near Lothian, Maryland",Military - U.S. Air Force,Fairchild C-110F,18,12,6,18,12,6,0
1443,1954-03-26,,"Monterrey, Mexico",Aeronaves de Mexico,Douglas DC-3,18,15,3,18,15,3,0
1444,1954-04-03,13:40:00,"Kabassaak, Turkey",Devlet Hava Yollari,Douglas DC-3,25,20,5,25,20,5,0
1445,1954-04-04,,"Hanoi, Vietnam",Autrex,Douglas C-54A,4,0,4,4,0,4,0
1446,1954-04-08,20:04:00,"Off Stromboli, Italy","South African Airways, leased from British Overseas Airways",de Havilland DH106 Comet 1,21,14,7,21,14,7,0
1447,1954-04-08,10:03:00,"Moose Jaw, SK, Canada",Trans Canada Air Lines / RCAF,Canadair C-4-1 Northstar / Harvard Mark II,36,31,5,36,31,5,1
1448,1954-04-13,13:10:00,"Batuco, Chile",LAN,Douglas DC-3,14,9,5,14,9,5,0
1449,1954-04-13,,"Xieng Kouang, Laos",Societe Indochinoise de Raviteillement,Lockheed 18 Lodestar,23,20,3,16,13,3,0
1450,1954-04-23,21:25:00,"Sierra del Vilgo, Argentina",Aerolineas Argentinas,Douglas DC-3,25,21,4,25,21,4,0
1451,1954-04-30,09:18:00,"Near Calcutta, India",Darbhanga Aviation,Douglas C-47A-30-DK,11,8,3,5,3,2,0
1452,1954-05-22,09:23:00,"Paraparaumu, New Zealand",New Zealand National Airways,Douglas DC-3,28,26,2,3,3,0,0
1453,1954-05-31,,"Cipo Mountain, Brazil",Transportes Aereos Nacionales,Douglas DC-3,19,16,3,19,16,3,0
1454,1954-06-03,,"Near Maribor, Slovenia",Sabena,Douglas C-47A,4,0,4,1,0,1,0
1455,1954-06-04,11:00:00,"Sao Paulo, Brazil",Varig,Curtiss C-46A,3,0,3,3,0,3,0
1456,1954-06-08,,"Da Nang, Vietnam",Soc. de Tr. Aériens d'Extrême Orient,Douglas C-47-DL,4,2,2,4,2,2,0
1457,1954-06-19,23:00:00,"Off Folkestone, England",Swissair,Convair CV-240-4,9,5,4,3,3,0,0
1458,1954-07-02,12:00:00,"Near Salvador, Brazil",Military - Brazilian Air Force,Lockheed C-28,24,20,4,24,20,4,0
1459,1954-07-23,08:45:00,"Off Hainan Island, China",Cathay Pacific Airways,Douglas DC-4,18,12,6,10,8,2,0
1460,1954-08-08,15:40:00,"Near McGrath, Alaska",Alaska Airlines,Douglas DC-2,2,0,2,2,0,2,0
1461,1954-08-09,02:40:00,"Terceira Island, Azores, Portugal",AVIANCA,Lockheed 749A-79 Constellation,30,21,9,30,21,9,0
1462,1954-08-12,,Vietnam,Autrex,Douglas DC-3,3,0,3,3,0,3,0
1463,1954-08-16,,"Near Pakse, Laos",Air Vietnam (South Vietnam),Bristol 170 Freighter 21E,55,51,4,47,46,1,0
1464,1954-08-22,17:03:00,"Near Mason City, Iowa",Braniff Airlines,Douglas DC-3,19,16,3,12,10,2,0
1465,1954-08-23,11:35:00,"Off IJuuiden, North Sea",KLM Royal Dutch Airlines,Douglas DC-6B,21,12,9,21,12,9,0
1466,1954-08-26,10:50:00,"Sakhalin Oblast, Russia",Aeroflot,Lisunov LI-2,27,22,5,26,21,5,1
1467,1954-08-27,22:11:00,"Near Rapid City, South Dekota",Military - U.S. Air Force,Convair RB-36H,27,23,4,26,23,3,0
1468,1954-09-05,02:39:00,"Foynes, Ireland",KLM Royal Dutch Airlines,Lockheed 1049C-55-81 S Constellation,56,46,10,28,25,3,0
1469,1954-09-12,20:08:00,"Off Rio de Janeiro, Brazil",Cruzeiro,Douglas DC-3,26,22,4,6,6,0,0
1470,1954-09-15,,"Cairo, Egypt",Misrair,Vickers 634 Viking,4,0,4,3,0,3,0
1471,1954-09-27,00:57:00,"Novosibirsk, Russia",Aeroflot,Ilyushin IL-12,29,24,5,29,24,5,0
1472,1954-10-24,17:50:00,"Near Nice, Italy",Military - U.S. Air Force,Douglas C-47A-DL,21,18,3,21,18,3,0
1473,1954-10-28,00:10:00,"Krasnoyarsk Territory, Russia",Aeroflot,Ilyushin IL -12,16,13,3,16,13,3,0
1474,1954-10-30,01:00:00,"Off Ocean City, Maryland",Military - U.S. Navy,Lockheed R7V-1,42,21,21,42,21,21,0
1475,1954-10-31,15:10:00,"Mangalore, Australia",TAA,Vickers 720 Viscount,8,0,8,3,0,3,0
1476,1954-11-16,,"Jirishanga,Cerro de Pasco, Peru",TAM (Brazil),Douglas DC-3,24,21,3,24,21,3,0
1477,1954-11-30,11:15:00,"Berlin, New Hampshire",Northeast Airlines,Douglas DC-3,7,3,4,2,0,2,0
1478,1954-12-04,,"Near Luang Pragang, Laos",Air Laos,Douglas DC-3,29,25,4,29,25,4,0
1479,1954-12-12,23:04:00,"Bratislava, Slovakia",Ceskoslovenské Aerolinie,Douglas C-47A,4,0,4,4,0,4,0
1480,1954-12-18,14:00:00,"New York, New York",Linee Aeree Italiane,Douglas DC-6B,32,22,10,26,16,10,0
1481,1954-12-18,,"Near Bolivar, Venezuela",Linea Aeropostal Venezolana,Douglas C-47A,2,0,2,2,0,2,0
1482,1954-12-22,23:00:00,"Pittsburgh, Pennsylvania",Johnson Flying Service,Douglas DC-3,28,23,5,10,9,1,0
1483,1954-12-25,,"Prestwick, Ayrshire, Scotland",British Overseas Airways,Boeing B377-10-28 Stratocruiser,36,25,11,28,24,4,0
1484,1954-12-31,,"Irkutsk, Russia",Aeroflot,Ilyushin II-14,17,14,3,17,14,3,0
1485,1955-01-01,,"Near Anchorage, Alaska",Military - US Air Force,Douglas C47,12,,,12,,,0
1486,1955-01-11,21:00:00,"Off Skellings, Ireland",Military -Royal Air Force,Avro Shackleton M-2 / Avro Shakleton M-2,18,,,18,,,0
1487,1955-01-12,09:05:00,"Greater Cincinnati Airport, Covington, Kentucky",Trans World Airlines / Castleton Inc.,Martin 202A / DC-3,15,10,5,15,10,5,0
1488,1955-01-15,00:05:00,"London, Ontario, Canada",Ontario Hydro,Grumman G-73 Mallard,5,3,2,1,1,0,0
1489,1955-01-19,16:25:00,"Des Moines, Iowa",United Air Lines,Convair CV-340,39,36,3,0,0,0,0
1490,1955-01-31,,"Lapadrera, Colombia",Interamericana de Aviacion,Consolidated PBY-5 Catalina,5,4,1,5,4,1,0
1491,1955-02-02,03:50:00,"Nagpur, India",Indian Airlines,Douglas DC-3,10,6,4,10,6,4,0
1492,1955-02-05,10:04:00,"Near Calabar, Nigeria",West African Airways,Bristol 170 Freighter 21E,13,9,4,13,9,4,0
1493,1955-02-13,19:53:00,"Abruzzio Mountains, Italy",Sabena,Douglas DC-6,29,21,8,29,21,8,0
1494,1955-02-19,07:31:00,"Albuquerque, New Mexico",Trans World Airlines,Martin 404,16,13,3,16,13,3,0
1495,1955-02-23,09:20:00,"Salisbury,  Zimbabwe",Central African Airways,Douglas DC-3,26,21,5,1,0,1,0
1496,1955-02-26,15:50:00,"Formosa, Argentina",de Havilland Dove,de Havilland DH.104 Dove,7,4,3,6,4,2,
1497,1955-03-06,,"Vitoria da Conquista, Brazil",REAL,Douglas DC-3,21,18,3,5,4,1,0
1498,1955-03-07,,"Near Cuidad de Valles, Mexic",Private,Lockheed 18 LodeStar,6,4,2,6,4,2,
1499,1955-03-08,13:40:00,"Mascota, Mexico",Mexicana,Douglas DC-3,26,23,3,26,23,3,0
1500,1955-03-09,15:15:00,"Trujillo, Colombia",AVIANCA,Douglas C-47A,8,5,3,8,5,3,0
1501,1955-03-20,22:36:00,"Springfield, Missouri",American Airlines,Convair CV-240-0,35,32,3,13,11,2,0
1502,1955-03-22,02:03:00,"Oahu, Hawaii",Military - U.S. Navy,Douglas R6D-1 (C-118B),66,57,9,66,57,9,0
1503,1955-03-26,11:12:00,Off the Oregon coast,Pan American World Airways,Boeing 377 Stratocruiser 10-26,23,15,8,4,2,2,0
1504,1955-04-02,,"Off Pensacola, Florida",Aaxico Airlines,Curtiss C-46A,2,0,2,2,0,2,0
1505,1955-04-04,15:55:00,"Islip, New York",United Air Lines,Douglas DC-6,3,0,3,3,0,3,0
1506,1955-04-11,17:30:00,"Off Great Natuna Island, Sarawak",Air India,Lockheed 749A Constellation,19,11,8,19,11,8,0
1507,1955-04-18,,"Kupe Mountains, Cameroons",Union des Transportes Aeriens,de Havilland DH-114 Heron 1B,14,10,4,12,9,3,0
1508,1955-05-18,11:56:00,"Mt. Kilimanjaro, Kenya",East African Airways,Douglas DC-3,20,16,4,20,16,4,0
1509,1955-05-21,,"Off Barcelona, Venezuela",Linea Aeropostal Venezolana,Douglas C-47-DL,16,13,3,4,4,0,0
1510,1955-05-26,14:27:00,"Edmonton, Alberta, Canada",Associated Airways,Avro 685 York C-1,2,0,2,2,0,2,0
1511,1955-06-03,,"Fort Lamy, Cameroon",Union Aéromaritime de Transport,Douglas C-54A,3,0,3,3,0,3,0
1512,1955-06-16,01:15:00,"Near Asuncion, Paraguay",Panair do Brasil,Lockheed 049-46-21 Constellation,24,14,10,16,9,7,0
1513,1955-06-18,,"Leon, Mexico",Tigres Voladores,Curtiss C-46,39,36,3,18,18,0,0
1514,1955-07-14,15:45:00,"Oaxaca, Mexico",Lineas Areas Unidas,Douglas DC-2-243,22,19,3,22,19,3,0
1515,1955-07-17,06:24:00,"Chicago, Illinois",Braniff Airlines,Convair CV-340-32,43,40,3,22,20,2,0
1516,1955-07-27,07:38:00,"Near Petrich, Bulgaria",El Al,Lockheed 049 Constellation,58,51,7,58,51,7,0
1517,1955-08-04,12:23:00,"Fort Leonard Wood, Missouri",American Airlines,Convair CV-240-0,30,27,3,30,27,3,0
1518,1955-08-05,15:18:00,"Near Voronezh, Russia",Aeroflot,Aeroflot,25,20,5,25,20,5,0
1519,1955-08-11,14:20:00,"Near Edelweiler, West Germany",Military - U.S. Air Force / Military - U.S. Air Force,Fairchild C119G / Fairchild C119G,67,57,10,67,57,10,0
1520,1955-08-26,08:00:00,"Caparao Mountain, Brazil",Cruzeiro,Douglas DC-3,13,9,4,13,9,4,0
1521,1955-08-30,,"Simra, Nepal",Kalinga Airlines,Douglas C-47A,3,0,3,2,0,2,0
1522,1955-09-02,,"Lanywa, Burma (Myanmar)",Union of Burma Airways,Douglas DC-3,12,9,3,12,9,3,0
1523,1955-09-08,07:57:00,"Burbank, California",Currey Air Transport,Douglas DC-3,33,30,3,2,0,2,1
1524,1955-09-10,,"Near Banyo, Cameroon",Societe France Hydro,Latecoere 631 (flying boat),16,8,8,16,8,8,0
1525,1955-09-17,00:50:00,"Near Thorhild, Alberta, Canada",Pacific Western Airlines,Bristol 170 Freighter 31,6,4,2,2,1,1,0
1526,1955-09-22,00:23:00,"Idris, Libya",British Overseas Airways,Canadair C-4 Argonaut,47,40,7,15,13,2,0
1527,1955-09-24,20:48:00,"Pacific Ocean (1,000 miles west of Honolulu, HI)",Flying Tiger Line,Douglas C-54A,5,0,5,3,0,3,0
1528,1955-09-29,13:10:00,"Yellowknife, Northwest Territory, Canada",Associated Airways,Avro 685 York C-1,2,0,2,1,0,1,0
1529,1955-10-02,,"Pico Oiriruma-Vinac, Peru",Faucett,Douglas C54A,35,31,4,19,15,4,0
1530,1955-10-06,07:26:00,"Near Centennial, Wyoming",United Air Lines,Douglas DC-4,66,63,3,66,63,3,0
1531,1955-10-10,15:40:00,"Near Vienna, Austria",JAT Yugoslav Airlines,Convair CV-340-58,29,25,4,7,6,1,0
1532,1955-11-01,19:03:00,"Longmont, Colorado",United Air Lines,Douglas DC-6B,44,39,5,44,39,5,0
1533,1955-11-17,,"Near Las Vegas, Nevada",Military - U.S. Air Force,Douglas MC-54M,14,10,4,14,10,4,0
1534,1955-11-17,23:59:00,"Seattle, Washingon",Peninsular,Douglas C-54,74,70,4,28,27,1,0
1535,1955-11-20,18:59:00,"Iwo Jima, Japan",Military - US Air Force,Douglas C124-DL Globemaster II,11,2,9,10,2,8,0
1536,1955-11-30,22:00:00,"Near Ballico, California",Military - U.S. Air Force,Boeing RB-52B,10,0,10,10,0,10,0
1537,1955-12-01,06:57:00,"Belem, Brazil",Cruzeiro,Douglas DC-3,6,4,2,6,4,2,0
1538,1955-12-09,12:07:00,"Khabarovsk Territory, Russia",Aeroflot,Li-2,21,16,5,21,16,5,0
1539,1955-12-17,20:40:00,"Hollywood, South Carolina",Riddle Airlines,Curtiss C-46A,2,0,2,2,0,2,0
1540,1955-12-19,,"Sao Paulo, Brazil",Cruzeiro Do Sud,Douglas DC-3,26,,,26,,,0
1541,1955-12-21,03:43:00,"Jacksonville, Florida",Eastern Air Lines,Lockheed 749C-79-12 Constellation,17,12,5,17,12,5,0
1542,1956-01-12,03:40:00,"Frederick Henry Bay,  Australia",Ansett ANA,Douglas C-47,2,0,2,1,0,1,0
1543,1956-01-17,00:52:00,"Oreway, Newfoundland, Canada",Quebecair,Douglas DC-3,18,15,3,4,1,3,0
1544,1956-01-18,14:49:00,"Torysa, Czechoslovakia",Ceskoslovenske Aerolinie,Douglas DC-3,26,23,3,22,19,3,0
1545,1956-01-28,00:17:00,"Lyon, France",Air France,Douglas C-47,3,0,3,3,0,3,0
1546,1956-02-13,,"Frobisher Bay, Canada",Maritime Central Airways,Bristol 170 Freighter 31,2,0,2,2,0,2,0
1547,1956-02-14,,"Near Fort Chimo, Quebec, Canada",Spartan Air Services,Douglas C-47-DL,3,0,3,2,0,2,0
1548,1956-02-17,13:42:00,"Near Niles, California",Military - U.S. Marine Corps,Douglas R5D2,40,35,5,40,35,5,0
1549,1956-02-18,13:23:00,"Near Zurrieg, Malta",Scottish Airlines,Avro 685 York C-1,50,45,5,50,45,5,0
1550,1956-02-20,03:45:00,"Near Cairo, Egypt",Transport Aerien Intercontinentaux (France),Douglas DC-6B,64,55,9,52,49,3,0
1551,1956-02-24,,"Near Aleppo, Syria",Syrian Airways,Douglas DC-3,19,16,3,19,16,3,0
1552,1956-02-25,14:55:00,"Jalkot, Pakistan",Pakistan International Airlines,Douglas C-47B,3,0,3,3,0,3,0
1553,1956-03-21,,"Tezpur, India",Indian Airlines,Douglas DC-3,21,18,3,2,2,0,0
1554,1956-03-28,,"Largs, England",Starways,Douglas C-47B,3,0,3,1,0,1,0
1555,1956-03-31,05:20:00,"Indapur, India",National Air Operators,Douglas C-47A,3,0,3,3,0,3,0
1556,1956-03-31,,"Korat ,Thailand",Military - Royal Thai Air Force,Douglas C-47A,19,17,2,19,17,2,0
1557,1956-04-01,19:20:00,"Pittsburgh, Pennsylvania",Trans World Airlines,Martin 404,36,33,3,22,21,1,0
1558,1956-04-02,08:10:00,"Seattle, Washington",Northwest Orient Airlines,Boeing 377 Stratocruiser 10-30,38,32,6,5,4,1,0
1559,1956-04-09,09:51:00,"Skilak Lake, Alaska",Cordova Airlines,Aero Commander  520,6,5,1,6,5,1,0
1560,1956-04-18,,"Parintins, Brazil",Panair do Brasil,Consolidated PBY-5A Catalina,12,7,5,3,1,2,0
1561,1956-04-30,09:30:00,"London, England",Scottish Airlines,Avro 685 York C-1,54,49,5,2,2,0,0
1562,1956-05-15,,"Kathmandu, Nepal",Indian Airlines,Douglas DC-3,31,28,3,14,14,0,1
1563,1956-05-15,22:17:00,"Orleans, Ontario, Canada",Military - Royal Canadian Air Force,CF-100 Mark 4B,2,0,2,2,0,2,13
1564,1956-05-24,10:20:00,"Guatemala City, Guatemala",Aviateca,Douglas C-47-DL (DC-3),31,28,3,30,27,3,0
1565,1956-06-20,01:32:00,"Asbury Park, New Jersey",Linea Aeropostal Venezolana,Lockheed 1049E-55 Super Constellation,74,64,10,74,64,10,0
1566,1956-06-24,17:25:00,"Kano, Nigeria",British Overseas Airways,Canadair C-4 Argonaut,45,38,7,32,29,3,0
1567,1956-06-30,10:32:00,"Grand Canyon, Arizona",United Air Lines / Trans World Airlines,Douglas DC-7 / Lockheed S Constellation,128,117,11,128,117,11,0
1568,1956-07-09,13:53:00,"Near Flat Rock, Michigan",Trans Canada Air Lines,Vickers Viscount,35,31,4,1,1,0,0
1569,1956-07-13,15:35:00,"Near Brows Mills, New Jersey",Military - U.S. Air Force,Douglas C-118A,66,56,10,46,38,8,0
1570,1956-07-15,01:35:00,"Shannon, Ireland",Swissair,Convair CV-440-11,4,0,4,4,0,4,0
1571,1956-07-16,07:15:00,"Rio Cuarto, Argentina",Aerolineas Argentinas,Douglas DC-3,18,14,4,18,14,4,0
1572,1956-08-08,,"Thazi, Burma",Union of Burma Airways,Douglas DC-3,22,18,4,12,9,3,0
1573,1956-08-29,20:45:00,"Cold Bay, Alaska",Canadian Pacific Air Lines,Douglas DC-6B,22,14,8,15,11,4,0
1574,1956-09-09,,"Amman, Jordan",Jordan International Airlines,Curtiss C-46A-45-CU,57,53,4,1,1,0,0
1575,1956-09-09,14:32:00,"Bartlesville, Oklahoma",Continental Airlines,Douglas DC-3 / Cessna 170B,18,14,4,0,0,0,0
1576,1956-10-02,18:25:00,"Near Nome, Alaska",Alaska Airlines,Stinson AT-19,5,4,1,5,4,1,0
1577,1956-10-10,22:10:00,"Off Land's End, England",Military - U.S. Navy,Douglas C188-B,59,50,9,59,50,9,0
1578,1956-10-16,06:15:00,Over the Pacific Ocean,Pan American World Airways,Boeing  377 Stratocruiser,31,24,7,0,0,0,0
1579,1956-10-19,,"Agartala, India",Indian Airlines,Douglas DC-3,3,0,3,3,0,3,0
1580,1956-10-28,22:00:00,Over the Mediterranean Sea,Military - Egyptian Air Force,Curtiss C-46,16,12,4,16,12,4,0
1581,1956-11-05,23:52:00,"Blackbushe, England",Britavia,Handley Page HP-1 Hermes,80,74,6,7,5,2,0
1582,1956-11-07,09:50:00,"Hommelfjell, Norway",Braathens,de Havilland DH-114 Heron 2B,12,10,2,2,1,1,0
1583,1956-11-15,14:53:00,"Puerto Somoza, Nicaragua",Aerovias Guest,Douglas C-54A-10-DC,25,20,5,25,20,5,0
1584,1956-11-17,16:45:00,"El Rucio Mountain, Colombia",Empresa Aviacion del Pacifico,Douglas DC-3,36,33,3,36,33,3,0
1585,1956-11-24,00:18:00,"Paris, France",Linee Aeree Italiane,Douglas DC-6B,35,25,10,34,24,10,8
1586,1956-11-24,18:20:00,"Near Eglisau, Switzerland",Ceskoslovenske Aerolinie,Ilyushin IL-12B,23,18,5,23,18,5,0
1587,1956-11-27,08:15:00,"Caracas, Venezuela",Linea Aeropostal Venezolana,Lockheed 749-79-34 Constellation,25,18,7,25,18,7,0
1588,1956-12-08,07:05:00,"Caqueta, Colombia",AIDA,Consolidated PBY-5A Catalina,16,11,5,14,10,4,0
1589,1956-12-09,19:10:00,"Near Chilliwack, British Columbia, Canada",Trans Canada Air Lines,Canadair DC-4M-2 Northstar,62,59,3,62,59,3,0
1590,1956-12-12,09:00:00,"Dannemois, France",Air France,Vickers 708 Viscount,5,0,5,5,0,5,0
1591,1956-12-22,21:03:00,"Grub, Germany",JAT Yugoslav Airlines,Convair CV-340-58,30,27,3,3,1,2,0
1592,1956-12-22,18:20:00,"Mt. Giner, Italy",Linee Aeree Italiane,Douglas DC-3,21,17,4,21,17,4,0
1593,1956-12-31,00:04:00,"Dhahran, Saudi Arabia",Military - U.S. Air Force,Lockheed C-121C Super Constellation,38,31,7,12,12,0,0
1594,1957-01-06,00:01:00,"Owasso, Oklahoma",American Airlines,Convair CV-240-0,10,7,3,1,1,0,0
1595,1957-01-11,09:00:00,"Near Buenos Aires, Argentina",Lineas Aereas del Estado,Vickers 615 Viking 1B,33,29,4,17,15,2,1
1596,1957-01-23,11:18:00,"Ometepe Island, Nicaragua",Lanica,Douglas DC-3,16,13,3,16,13,3,0
1597,1957-01-29,19:24:00,"Paris, France",Air France,SNCASE SE.2010 Armagnac,70,60,10,2,1,1,0
1598,1957-01-31,11:18:00,"Near Sunland, California",Douglas Aircraft,Douglas DC-7B / U.S. Air Force F-89J,6,0,6,5,0,5,3
1599,1957-02-01,18:02:00,"New York, New York",Northeast Airlines,Douglas DC-6A,101,95,6,21,21,0,0
1600,1957-02-22,20:00:00,"Kimpo Air Base, South Korea",Military - U.S. Air Force,Douglas C-124C,159,149,10,22,19,3,0
1601,1957-03-02,17:19:00,"Blyn, Washington",Alaska Airlines,Douglas C-54B,5,2,3,5,2,3,0
1602,1957-03-04,,"Near Miho AB, Japan",Japanese Air Force,Curtiss C-46D-15--CU,17,15,2,17,15,2,0
1603,1957-03-05,11:00:00,"Drayton, England",Military -Royal Air Force,Blackburn Beverley C Mark 1,22,17,5,18,15,3,2
1604,1957-03-09,10:00:00,"El Soldado, Colombia",AVIANCA,Douglas DC-3,15,12,3,15,12,3,0
1605,1957-03-14,13:46:00,"Manchester, England",British European Airways,Vickers Viscount 701,20,15,5,20,15,5,2
1606,1957-03-17,01:40:00,"Near Cebu, Philippines",Military - Philippine Air Force,Douglas C-47-A-75-DL Skytrain,25,22,3,24,21,3,0
1607,1957-03-18,,"Near Sayari, Bolivia",Lloyd Aereo Boliviano,Douglas DC-3,19,16,3,19,16,3,0
1608,1957-03-22,00:37:00,Over the North Pacific Ocean,Military - U.S. Air Force,Boeing C-97C,67,57,10,67,57,10,0
1609,1957-04-07,,"Bage, Brazil",Varig,Curtiss C-46A-45-CU,40,35,5,40,35,5,0
1610,1957-04-08,,"Algiers, Algeria",Air France,Douglas DC-3,34,30,4,34,30,4,0
1611,1957-04-10,15:20:00,"Anchieta Island, Brazil",REAL,Douglas DC-3,30,26,4,26,23,3,0
1612,1957-04-15,07:53:00,"Merida, Mexico",Transportes Aéreos Mexicanos,Consolidated B-24J,3,0,3,3,0,3,1
1613,1957-04-17,08:30:00,"Near El Quweira, Jordan",Military -Royal Air Force,Vickers Valetta C-Mk.1,24,21,3,24,21,3,0
1614,1957-05-01,21:20:00,"Blackbushe, Hants, England",Eagle Aviation,Vickers Viking 1B,35,30,5,34,29,5,0
1615,1957-05-05,,"Santoshpur, India",Indian Airlines,Douglas C-47A,3,0,3,1,0,1,0
1616,1957-05-09,19:04:00,"Barajas, Madrid, Spain",Aviaco,Bristol 170 Freighter,37,32,5,37,32,5,0
1617,1957-05-13,03:35:00,"Narsarressuak, Greenland",U.S. Overseas Airways,Douglas DC-4,3,0,3,2,0,2,0
1618,1957-05-13,,"New Delhi, India",Indian Airlines,Douglas DC-3,2,0,2,2,0,2,3
1619,1957-05-13,,"Near San Carlos de Bariloche, Argentina",Lineas Aereas del Estado,Vickers 615 Viking 1B,16,11,5,16,11,5,0
1620,1957-06-14,23:10:00,"Near Moscow, Russia",LOT Polish Airlines,Ilyushin P-14,13,8,5,9,5,4,0
1621,1957-06-18,10:20:00,"Bodensee, Switzerland",Swissair,Douglas C-47B,9,0,9,9,0,9,0
1622,1957-06-22,07:50:00,"Near Clarksburg, Maryland",Capital Airlines,Douglas C-47A,3,0,3,3,0,3,0
1623,1957-06-23,14:20:00,"Port Hardy, BC, Canada",Pacific Western,Douglas DC-3,18,15,3,14,12,2,0
1624,1957-07-01,,"Bay of Bengal, Pakistan",Pakistan International Airlines,Douglas DC-3,24,20,4,24,20,4,0
1625,1957-07-03,,"Near Fort Rupert, Quebec, Canada",Kenting Air,Lockheed L-414 Hudson,4,2,2,4,2,2,
1626,1957-07-16,03:36:00,"Near Biak, Indonesia",KLM Royal Dutch Airlines,Lockheed 1049C Super Constellation,68,59,9,58,49,9,0
1627,1957-07-16,21:20:00,"Near Hsinchu, Taiwan (Formosa)",Military - United States Air Force,Douglas C-47A-90 (DC-3),16,9,7,16,9,7,0
1628,1957-07-25,03:37:00,"Daggett, California",Western Airlines,Convair CV-240,16,13,3,1,1,0,0
1629,1957-08-11,14:15:00,"Near Issoudun, Quebec, Canada",Maritime Central Airways,Douglas DC-4,79,73,6,79,73,6,0
1630,1957-08-15,06:30:00,"Copenhagen, Denmark",Aeroflot,Ilyushin IL-14P,23,18,5,23,18,5,0
1631,1957-08-20,,"Assam, India",Indamer,Douglas DC-3,8,0,8,8,0,8,0
1632,1957-08-29,,"Near Juticalpa, Honduras",Sahsa Airlines,Douglas DC-3,12,9,3,12,9,3,0
1633,1957-09-03,,"Niquitao, Venezuela",Avensa,Douglas DC-3,8,5,3,8,5,3,0
